"long","lat","order","hole","piece","group","geo_dma"
-68.19757569,44.56986191,2938,FALSE,"1","537.1",537
-68.24380723,44.58725173,2939,FALSE,"1","537.1",537
-68.29581772,44.55495634,2940,FALSE,"1","537.1",537
-68.21491252,44.51769243,2941,FALSE,"1","537.1",537
-68.2264704,44.46552296,2942,FALSE,"1","537.1",537
-68.31893349,44.53756652,2943,FALSE,"1","537.1",537
-68.27270195,44.45807018,2944,FALSE,"1","537.1",537
-68.35360715,44.45807018,2945,FALSE,"1","537.1",537
-68.42873341,44.39596366,2946,FALSE,"1","537.1",537
-68.42295446,44.49781835,2947,FALSE,"1","537.1",537
-68.50385967,44.49533409,2948,FALSE,"1","537.1",537
-68.45762812,44.38602662,2949,FALSE,"1","537.1",537
-68.56742804,44.39844792,2950,FALSE,"1","537.1",537
-68.53275438,44.2295182,2951,FALSE,"1","537.1",537
-68.74079633,44.33385715,2952,FALSE,"1","537.1",537
-68.82748047,44.3114988,2953,FALSE,"1","537.1",537
-68.76969104,44.50030261,2954,FALSE,"1","537.1",537
-68.8043647,44.55992486,2955,FALSE,"1","537.1",537
-68.81014364,44.46800722,2956,FALSE,"1","537.1",537
-68.99506982,44.42577479,2957,FALSE,"1","537.1",537
-68.94883828,44.34130993,2958,FALSE,"1","537.1",537
-69.01818559,44.25684507,2959,FALSE,"1","537.1",537
-69.12220657,44.25436081,2960,FALSE,"1","537.1",537
-69.26668014,44.36366827,2961,FALSE,"1","537.1",537
-68.33627032,44.22206542,2962,FALSE,"2","537.2",537
-68.42295446,44.33882567,2963,FALSE,"2","537.2",537
-68.36516503,44.42329053,2964,FALSE,"2","537.2",537
-68.25536512,44.43571183,2965,FALSE,"2","537.2",537
-68.17445991,44.32888863,2966,FALSE,"2","537.2",537
-68.29581772,44.2866562,2967,FALSE,"2","537.2",537
-68.33049138,44.37608958,2968,FALSE,"2","537.2",537
-68.29003877,44.24690803,2969,FALSE,"2","537.2",537
-68.33627032,44.22206542,2970,FALSE,"2","537.2",537
-68.67722796,44.1475376,2971,FALSE,"3","537.3",537
-68.73501739,44.22206542,2972,FALSE,"3","537.3",537
-68.67722796,44.27423489,2973,FALSE,"3","537.3",537
-68.73501739,44.30901454,2974,FALSE,"3","537.3",537
-68.60788064,44.2419395,2975,FALSE,"3","537.3",537
-68.64833324,44.21461264,2976,FALSE,"3","537.3",537
-68.59054381,44.21461264,2977,FALSE,"3","537.3",537
-68.56742804,44.19722281,2978,FALSE,"3","537.3",537
-68.58476487,44.18480151,2979,FALSE,"3","537.3",537
-68.59632275,44.20964412,2980,FALSE,"3","537.3",537
-68.67722796,44.21461264,2981,FALSE,"3","537.3",537
-68.61365958,44.18231725,2982,FALSE,"3","537.3",537
-68.67722796,44.1475376,2983,FALSE,"3","537.3",537
-68.93150145,44.23200246,2984,FALSE,"4","537.4",537
-68.91416462,44.28168767,2985,FALSE,"4","537.4",537
-68.94305933,44.28168767,2986,FALSE,"4","537.4",537
-68.87949096,44.3934794,2987,FALSE,"4","537.4",537
-68.86215413,44.36615254,2988,FALSE,"4","537.4",537
-68.93150145,44.23200246,2989,FALSE,"4","537.4",537
-68.42295446,44.12766352,2990,FALSE,"5","537.5",537
-68.44029129,44.15747464,2991,FALSE,"5","537.5",537
-68.44607024,44.13263204,2992,FALSE,"5","537.5",537
-68.49808072,44.1599589,2993,FALSE,"5","537.5",537
-68.41139658,44.18728577,2994,FALSE,"5","537.5",537
-68.42295446,44.12766352,2995,FALSE,"5","537.5",537
-67.58500773,44.44813314,2996,FALSE,"6","537.6",537
-67.6081235,44.48539705,2997,FALSE,"6","537.6",537
-67.59656562,44.49284983,2998,FALSE,"6","537.6",537
-67.6081235,44.50030261,2999,FALSE,"6","537.6",537
-67.57922879,44.51520817,3000,FALSE,"6","537.6",537
-67.58500773,44.44813314,3001,FALSE,"6","537.6",537
-68.266923,44.23448672,3002,FALSE,"7","537.7",537
-68.27270195,44.25932933,3003,FALSE,"7","537.7",537
-68.23802829,44.24690803,3004,FALSE,"7","537.7",537
-68.24958617,44.23448672,3005,FALSE,"7","537.7",537
-68.266923,44.23448672,3006,FALSE,"7","537.7",537
-68.95461722,44.24442376,3007,FALSE,"8","537.8",537
-68.96617511,44.25187655,3008,FALSE,"8","537.8",537
-68.95461722,44.27175063,3009,FALSE,"8","537.8",537
-68.93728039,44.25684507,3010,FALSE,"8","537.8",537
-68.95461722,44.24442376,3011,FALSE,"8","537.8",537
-68.36516503,44.09785239,3012,FALSE,"9","537.9",537
-68.35360715,44.12766352,3013,FALSE,"9","537.9",537
-68.33049138,44.11027369,3014,FALSE,"9","537.9",537
-68.35938609,44.10778943,3015,FALSE,"9","537.9",537
-68.36516503,44.09785239,3016,FALSE,"9","537.9",537
-67.61390244,44.50278687,3017,FALSE,"10","537.10",537
-67.61968139,44.51769243,3018,FALSE,"10","537.10",537
-67.61390244,44.52266095,3019,FALSE,"10","537.10",537
-67.60234456,44.50775539,3020,FALSE,"10","537.10",537
-67.61390244,44.50278687,3021,FALSE,"10","537.10",537
-68.32471243,44.19473855,3022,FALSE,"11","537.11",537
-68.33627032,44.19722281,3023,FALSE,"11","537.11",537
-68.33627032,44.20715986,3024,FALSE,"11","537.11",537
-68.31315455,44.19722281,3025,FALSE,"11","537.11",537
-68.32471243,44.19473855,3026,FALSE,"11","537.11",537
-68.23802829,44.25187655,3027,FALSE,"12","537.12",537
-68.23224934,44.26678211,3028,FALSE,"12","537.12",537
-68.21491252,44.25436081,3029,FALSE,"12","537.12",537
-68.2264704,44.25684507,3030,FALSE,"12","537.12",537
-68.23802829,44.25187655,3031,FALSE,"12","537.12",537
-68.94305933,44.26429785,3032,FALSE,"13","537.13",537
-68.94883828,44.27423489,3033,FALSE,"13","537.13",537
-68.94883828,44.27671915,3034,FALSE,"13","537.13",537
-68.93728039,44.26678211,3035,FALSE,"13","537.13",537
-68.94305933,44.26429785,3036,FALSE,"13","537.13",537
-68.7234595,44.19722281,3037,FALSE,"14","537.14",537
-68.72923844,44.20219133,3038,FALSE,"14","537.14",537
-68.7234595,44.20467559,3039,FALSE,"14","537.14",537
-68.7234595,44.19722281,3040,FALSE,"14","537.14",537
-76.90066384,42.4632089,3041,FALSE,"1","538.1",538
-77.14337944,42.49550428,3042,FALSE,"1","538.1",538
-77.14337944,42.57748488,3043,FALSE,"1","538.1",538
-77.65770537,42.57996915,3044,FALSE,"1","538.1",538
-77.72127374,42.47066168,3045,FALSE,"1","538.1",538
-78.06223138,42.53276819,3046,FALSE,"1","538.1",538
-77.9582104,42.66691827,3047,FALSE,"1","538.1",538
-77.90619992,43.0246518,3048,FALSE,"1","538.1",538
-77.95243146,43.03955736,3049,FALSE,"1","538.1",538
-77.90619992,43.13395926,3050,FALSE,"1","538.1",538
-77.99866301,43.13395926,3051,FALSE,"1","538.1",538
-77.99288406,43.3649955,3052,FALSE,"1","538.1",538
-77.55368439,43.23581395,3053,FALSE,"1","538.1",538
-77.10292684,43.29046768,3054,FALSE,"1","538.1",538
-76.92377961,43.2134556,3055,FALSE,"1","538.1",538
-76.94111644,43.27556212,3056,FALSE,"1","538.1",538
-76.7215166,43.34263716,3057,FALSE,"1","538.1",538
-76.71573766,43.0246518,3058,FALSE,"1","538.1",538
-76.96423221,43.01223049,3059,FALSE,"1","538.1",538
-76.90066384,42.4632089,3060,FALSE,"1","538.1",538
-76.94689538,43.25320377,3061,FALSE,"2","538.2",538
-76.95267432,43.25568804,3062,FALSE,"2","538.2",538
-76.95267432,43.2581723,3063,FALSE,"2","538.2",538
-76.94689538,43.26065656,3064,FALSE,"2","538.2",538
-76.94689538,43.25320377,3065,FALSE,"2","538.2",538
-76.95845327,43.2705936,3066,FALSE,"3","538.3",538
-76.96423221,43.2705936,3067,FALSE,"3","538.3",538
-76.96423221,43.27307786,3068,FALSE,"3","538.3",538
-76.94689538,43.27307786,3069,FALSE,"3","538.3",538
-76.95845327,43.2705936,3070,FALSE,"3","538.3",538
-76.94111644,43.26065656,3071,FALSE,"4","538.4",538
-76.94689538,43.26562508,3072,FALSE,"4","538.4",538
-76.94689538,43.2705936,3073,FALSE,"4","538.4",538
-76.94111644,43.26314082,3074,FALSE,"4","538.4",538
-76.94111644,43.26065656,3075,FALSE,"4","538.4",538
-82.84719618,27.8756305,3076,FALSE,"1","539.1",539
-82.82985935,27.89798885,3077,FALSE,"1","539.1",539
-82.82504357,27.91455058,3078,FALSE,"1","539.1",539
-82.82985935,27.91041015,3079,FALSE,"1","539.1",539
-82.82985935,27.91537867,3080,FALSE,"1","539.1",539
-82.82480278,27.91537867,3081,FALSE,"1","539.1",539
-82.82408041,27.91786293,3082,FALSE,"1","539.1",539
-82.82408041,27.92283145,3083,FALSE,"1","539.1",539
-82.81830146,27.93028423,3084,FALSE,"1","539.1",539
-82.80736275,27.96790303,3085,FALSE,"1","539.1",539
-82.82408041,27.97748519,3086,FALSE,"1","539.1",539
-82.81830146,27.98493797,3087,FALSE,"1","539.1",539
-82.81252252,27.98742223,3088,FALSE,"1","539.1",539
-82.80710476,27.96879026,3089,FALSE,"1","539.1",539
-82.80096463,27.98990649,3090,FALSE,"1","539.1",539
-82.78940675,27.98245371,3091,FALSE,"1","539.1",539
-82.77206992,28.10666674,3092,FALSE,"1","539.1",539
-82.80096463,28.18616308,3093,FALSE,"1","539.1",539
-82.66804894,28.43458914,3094,FALSE,"1","539.1",539
-82.63337529,28.69543651,3095,FALSE,"1","539.1",539
-82.63337529,28.87927179,3096,FALSE,"1","539.1",539
-82.77784886,28.94137831,3097,FALSE,"1","539.1",539
-82.75473309,29.00100056,3098,FALSE,"1","539.1",539
-82.47156488,29.05317004,3099,FALSE,"1","539.1",539
-82.31553342,28.9736737,3100,FALSE,"1","539.1",539
-82.17105985,28.79729119,3101,FALSE,"1","539.1",539
-82.27508082,28.65320408,3102,FALSE,"1","539.1",539
-82.05548099,28.52153826,3103,FALSE,"1","539.1",539
-82.05548099,28.31286037,3104,FALSE,"1","539.1",539
-81.65673392,28.34764002,3105,FALSE,"1","539.1",539
-81.65673392,28.25820664,3106,FALSE,"1","539.1",539
-81.55849189,28.25820664,3107,FALSE,"1","539.1",539
-81.52381823,28.14393065,3108,FALSE,"1","539.1",539
-81.344671,28.08430839,3109,FALSE,"1","539.1",539
-81.37934466,28.01226483,3110,FALSE,"1","539.1",539
-81.46024986,28.0395917,3111,FALSE,"1","539.1",539
-81.20597637,27.82097677,3112,FALSE,"1","539.1",539
-81.14240799,27.64211,3113,FALSE,"1","539.1",539
-81.20597637,27.4905701,3114,FALSE,"1","539.1",539
-80.94592393,27.20984865,3115,FALSE,"1","539.1",539
-81.17130271,27.20984865,3116,FALSE,"1","539.1",539
-81.26954474,27.03346615,3117,FALSE,"1","539.1",539
-81.56427083,27.03346615,3118,FALSE,"1","539.1",539
-81.56427083,27.34151446,3119,FALSE,"1","539.1",539
-82.05548099,27.3390302,3120,FALSE,"1","539.1",539
-82.05548099,27.03098189,3121,FALSE,"1","539.1",539
-82.25774399,27.03098189,3122,FALSE,"1","539.1",539
-82.25774399,26.94403276,3123,FALSE,"1","539.1",539
-82.40799651,27.0111078,3124,FALSE,"1","539.1",539
-82.37332285,26.94651703,3125,FALSE,"1","539.1",539
-82.47156488,27.11296249,3126,FALSE,"1","539.1",539
-82.44267017,27.10302544,3127,FALSE,"1","539.1",539
-82.5004596,27.22723848,3128,FALSE,"1","539.1",539
-82.5409122,27.27195517,3129,FALSE,"1","539.1",539
-82.5409122,27.32164038,3130,FALSE,"1","539.1",539
-82.57558586,27.40610524,3131,FALSE,"1","539.1",539
-82.69116472,27.47318028,3132,FALSE,"1","539.1",539
-82.56980691,27.5477081,3133,FALSE,"1","539.1",539
-82.6218174,27.58745627,3134,FALSE,"1","539.1",539
-82.47734383,27.74644895,3135,FALSE,"1","539.1",539
-82.39643862,27.76632303,3136,FALSE,"1","539.1",539
-82.41377545,27.95264258,3137,FALSE,"1","539.1",539
-82.48890171,27.91786293,3138,FALSE,"1","539.1",539
-82.47156488,27.82346103,3139,FALSE,"1","539.1",539
-82.53513326,27.83339807,3140,FALSE,"1","539.1",539
-82.52935431,27.93773702,3141,FALSE,"1","539.1",539
-82.69694366,28.03710744,3142,FALSE,"1","539.1",539
-82.73161732,27.93276849,3143,FALSE,"1","539.1",539
-82.5813648,27.87811476,3144,FALSE,"1","539.1",539
-82.67960683,27.69427947,3145,FALSE,"1","539.1",539
-82.75473309,27.83836659,3146,FALSE,"1","539.1",539
-82.84719618,27.8756305,3147,FALSE,"1","539.1",539
-82.84719618,27.8756305,3148,FALSE,"2","539.2",539
-82.84719618,27.87314624,3149,FALSE,"2","539.2",539
-82.7836278,27.78371286,3150,FALSE,"2","539.2",539
-82.82985935,27.82097677,3151,FALSE,"2","539.2",539
-82.84141723,27.84581937,3152,FALSE,"2","539.2",539
-82.85297512,27.87314624,3153,FALSE,"2","539.2",539
-82.85297512,27.8880518,3154,FALSE,"2","539.2",539
-82.83563829,27.96506388,3155,FALSE,"2","539.2",539
-82.82408041,27.96009536,3156,FALSE,"2","539.2",539
-82.84141723,27.93773702,3157,FALSE,"2","539.2",539
-82.84141723,27.91041015,3158,FALSE,"2","539.2",539
-82.83563829,27.90792589,3159,FALSE,"2","539.2",539
-82.84719618,27.90792589,3160,FALSE,"2","539.2",539
-82.83563829,27.90047311,3161,FALSE,"2","539.2",539
-82.84719618,27.90047311,3162,FALSE,"2","539.2",539
-82.84141723,27.89550458,3163,FALSE,"2","539.2",539
-82.84719618,27.89053606,3164,FALSE,"2","539.2",539
-82.84141723,27.89053606,3165,FALSE,"2","539.2",539
-82.84719618,27.87811476,3166,FALSE,"2","539.2",539
-82.84719618,27.8756305,3167,FALSE,"2","539.2",539
-82.69116472,28.81716528,3168,FALSE,"3","539.3",539
-82.72583837,28.85442919,3169,FALSE,"3","539.3",539
-82.66804894,28.86436623,3170,FALSE,"3","539.3",539
-82.67382789,28.83952362,3171,FALSE,"3","539.3",539
-82.66227,28.83207084,3172,FALSE,"3","539.3",539
-82.69116472,28.81716528,3173,FALSE,"3","539.3",539
-82.51201748,27.20984865,3174,FALSE,"4","539.4",539
-82.56980691,27.27940795,3175,FALSE,"4","539.4",539
-82.55824903,27.30425056,3176,FALSE,"4","539.4",539
-82.54669114,27.30425056,3177,FALSE,"4","539.4",539
-82.55247008,27.29182925,3178,FALSE,"4","539.4",539
-82.51201748,27.20984865,3179,FALSE,"4","539.4",539
-82.58714374,27.32909316,3180,FALSE,"5","539.5",539
-82.68538577,27.43343211,3181,FALSE,"5","539.5",539
-82.69116472,27.44088489,3182,FALSE,"5","539.5",539
-82.61603846,27.37877837,3183,FALSE,"5","539.5",539
-82.58714374,27.32909316,3184,FALSE,"5","539.5",539
-82.69116472,27.44585341,3185,FALSE,"6","539.6",539
-82.71428049,27.50050715,3186,FALSE,"6","539.6",539
-82.74895415,27.53777105,3187,FALSE,"6","539.6",539
-82.70850155,27.52286549,3188,FALSE,"6","539.6",539
-82.69116472,27.44585341,3189,FALSE,"6","539.6",539
-82.73739626,27.61229887,3190,FALSE,"7","539.7",539
-82.73739626,27.64459426,3191,FALSE,"7","539.7",539
-82.69694366,27.63962574,3192,FALSE,"7","539.7",539
-82.7027226,27.62472018,3193,FALSE,"7","539.7",539
-82.73739626,27.61229887,3194,FALSE,"7","539.7",539
-82.66227,28.79480693,3195,FALSE,"8","539.8",539
-82.69116472,28.79977545,3196,FALSE,"8","539.8",539
-82.69116472,28.80971249,3197,FALSE,"8","539.8",539
-82.65649106,28.82461806,3198,FALSE,"8","539.8",539
-82.66227,28.79480693,3199,FALSE,"8","539.8",539
-82.71428049,27.65204704,3200,FALSE,"9","539.9",539
-82.73161732,27.66695261,3201,FALSE,"9","539.9",539
-82.72583837,27.69427947,3202,FALSE,"9","539.9",539
-82.72005943,27.69179521,3203,FALSE,"9","539.9",539
-82.71428049,27.65204704,3204,FALSE,"9","539.9",539
-82.66227,28.75754302,3205,FALSE,"10","539.10",539
-82.68538577,28.75754302,3206,FALSE,"10","539.10",539
-82.68538577,28.76996432,3207,FALSE,"10","539.10",539
-82.65649106,28.76996432,3208,FALSE,"10","539.10",539
-82.64493317,28.77990137,3209,FALSE,"10","539.10",539
-82.66227,28.75754302,3210,FALSE,"10","539.10",539
-82.75473309,27.73899617,3211,FALSE,"11","539.11",539
-82.7836278,27.77874434,3212,FALSE,"11","539.11",539
-82.77784886,27.78371286,3213,FALSE,"11","539.11",539
-82.76629098,27.78619712,3214,FALSE,"11","539.11",539
-82.75473309,27.77874434,3215,FALSE,"11","539.11",539
-82.77206992,27.77626007,3216,FALSE,"11","539.11",539
-82.75473309,27.73899617,3217,FALSE,"11","539.11",539
-82.82408041,28.05449726,3218,FALSE,"12","539.12",539
-82.83563829,28.06443431,3219,FALSE,"12","539.12",539
-82.82985935,28.08430839,3220,FALSE,"12","539.12",539
-82.81252252,28.06195005,3221,FALSE,"12","539.12",539
-82.82408041,28.05449726,3222,FALSE,"12","539.12",539
-82.76051203,27.75887025,3223,FALSE,"13","539.13",539
-82.7431752,27.73402764,3224,FALSE,"13","539.13",539
-82.73161732,27.73402764,3225,FALSE,"13","539.13",539
-82.7431752,27.72905912,3226,FALSE,"13","539.13",539
-82.72583837,27.7116693,3227,FALSE,"13","539.13",539
-82.73739626,27.71912208,3228,FALSE,"13","539.13",539
-82.73739626,27.70173226,3229,FALSE,"13","539.13",539
-82.73739626,27.68185817,3230,FALSE,"13","539.13",539
-82.7431752,27.71912208,3231,FALSE,"13","539.13",539
-82.76051203,27.75887025,3232,FALSE,"13","539.13",539
-82.64493317,28.85442919,3233,FALSE,"14","539.14",539
-82.66227,28.88175605,3234,FALSE,"14","539.14",539
-82.65649106,28.88672457,3235,FALSE,"14","539.14",539
-82.63915423,28.87927179,3236,FALSE,"14","539.14",539
-82.64493317,28.86436623,3237,FALSE,"14","539.14",539
-82.64493317,28.85442919,3238,FALSE,"14","539.14",539
-82.56980691,27.29679777,3239,FALSE,"15","539.15",539
-82.58714374,27.32164038,3240,FALSE,"15","539.15",539
-82.58714374,27.3266089,3241,FALSE,"15","539.15",539
-82.57558586,27.33654594,3242,FALSE,"15","539.15",539
-82.56980691,27.29679777,3243,FALSE,"15","539.15",539
-82.82408041,28.00978057,3244,FALSE,"16","539.16",539
-82.82985935,28.01971762,3245,FALSE,"16","539.16",539
-82.81830146,28.04704448,3246,FALSE,"16","539.16",539
-82.81252252,28.03213892,3247,FALSE,"16","539.16",539
-82.82408041,28.00978057,3248,FALSE,"16","539.16",539
-82.66804894,28.71282633,3249,FALSE,"17","539.17",539
-82.67382789,28.72773189,3250,FALSE,"17","539.17",539
-82.66227,28.73518468,3251,FALSE,"17","539.17",539
-82.65071212,28.72524763,3252,FALSE,"17","539.17",539
-82.66804894,28.71282633,3253,FALSE,"17","539.17",539
-82.65701642,28.8302641,3254,FALSE,"18","539.18",539
-82.66804894,28.84449214,3255,FALSE,"18","539.18",539
-82.63915423,28.84946066,3256,FALSE,"18","539.18",539
-82.65701642,28.8302641,3257,FALSE,"18","539.18",539
-82.6218174,27.52286549,3258,FALSE,"19","539.19",539
-82.62759634,27.53031827,3259,FALSE,"19","539.19",539
-82.64493317,27.53280253,3260,FALSE,"19","539.19",539
-82.60448057,27.54025532,3261,FALSE,"19","539.19",539
-82.6218174,27.52286549,3262,FALSE,"19","539.19",539
-82.71428049,27.69427947,3263,FALSE,"20","539.20",539
-82.72005943,27.71415356,3264,FALSE,"20","539.20",539
-82.70850155,27.71663782,3265,FALSE,"20","539.20",539
-82.70850155,27.71415356,3266,FALSE,"20","539.20",539
-82.70850155,27.7116693,3267,FALSE,"20","539.20",539
-82.71428049,27.69427947,3268,FALSE,"20","539.20",539
-82.62759634,27.71912208,3269,FALSE,"21","539.21",539
-82.63915423,27.7365119,3270,FALSE,"21","539.21",539
-82.62759634,27.74148043,3271,FALSE,"21","539.21",539
-82.62759634,27.73402764,3272,FALSE,"21","539.21",539
-82.62759634,27.71912208,3273,FALSE,"21","539.21",539
-82.75473309,27.57503496,3274,FALSE,"22","539.22",539
-82.76051203,27.58000349,3275,FALSE,"22","539.22",539
-82.76629098,27.58994053,3276,FALSE,"22","539.22",539
-82.76051203,27.60236183,3277,FALSE,"22","539.22",539
-82.75473309,27.57503496,3278,FALSE,"22","539.22",539
-82.69116472,28.76996432,3279,FALSE,"23","539.23",539
-82.69694366,28.77990137,3280,FALSE,"23","539.23",539
-82.63915423,28.78983841,3281,FALSE,"23","539.23",539
-82.68538577,28.77990137,3282,FALSE,"23","539.23",539
-82.69116472,28.76996432,3283,FALSE,"23","539.23",539
-82.68538577,28.78735415,3284,FALSE,"24","539.24",539
-82.68538577,28.79480693,3285,FALSE,"24","539.24",539
-82.66804894,28.79480693,3286,FALSE,"24","539.24",539
-82.67382789,28.78983841,3287,FALSE,"24","539.24",539
-82.67382789,28.78735415,3288,FALSE,"24","539.24",539
-82.68538577,28.78735415,3289,FALSE,"24","539.24",539
-82.75473309,27.75390173,3290,FALSE,"25","539.25",539
-82.74895415,27.77129155,3291,FALSE,"25","539.25",539
-82.7431752,27.77129155,3292,FALSE,"25","539.25",539
-82.74895415,27.75887025,3293,FALSE,"25","539.25",539
-82.75473309,27.75390173,3294,FALSE,"25","539.25",539
-82.81830146,27.98493797,3295,FALSE,"26","539.26",539
-82.82408041,27.99239075,3296,FALSE,"26","539.26",539
-82.81830146,27.99735927,3297,FALSE,"26","539.26",539
-82.81252252,27.98742223,3298,FALSE,"26","539.26",539
-82.81830146,27.98742223,3299,FALSE,"26","539.26",539
-82.81830146,27.98493797,3300,FALSE,"26","539.26",539
-82.73739626,27.70173226,3301,FALSE,"27","539.27",539
-82.72583837,27.70918504,3302,FALSE,"27","539.27",539
-82.73161732,27.69676373,3303,FALSE,"27","539.27",539
-82.73161732,27.69427947,3304,FALSE,"27","539.27",539
-82.73739626,27.70173226,3305,FALSE,"27","539.27",539
-82.76051203,27.75887025,3306,FALSE,"28","539.28",539
-82.76051203,27.77129155,3307,FALSE,"28","539.28",539
-82.75473309,27.77129155,3308,FALSE,"28","539.28",539
-82.75473309,27.76632303,3309,FALSE,"28","539.28",539
-82.76051203,27.75887025,3310,FALSE,"28","539.28",539
-82.56402797,27.31667186,3311,FALSE,"29","539.29",539
-82.56402797,27.31915612,3312,FALSE,"29","539.29",539
-82.56402797,27.32164038,3313,FALSE,"29","539.29",539
-82.56402797,27.3266089,3314,FALSE,"29","539.29",539
-82.55824903,27.32909316,3315,FALSE,"29","539.29",539
-82.55824903,27.32164038,3316,FALSE,"29","539.29",539
-82.56402797,27.31667186,3317,FALSE,"29","539.29",539
-82.67382789,28.87181901,3318,FALSE,"30","539.30",539
-82.66227,28.86436623,3319,FALSE,"30","539.30",539
-82.67382789,28.86685049,3320,FALSE,"30","539.30",539
-82.67382789,28.87181901,3321,FALSE,"30","539.30",539
-82.41377545,27.76632303,3322,FALSE,"31","539.31",539
-82.41377545,27.76880729,3323,FALSE,"31","539.31",539
-82.41377545,27.77377581,3324,FALSE,"31","539.31",539
-82.40799651,27.77377581,3325,FALSE,"31","539.31",539
-82.41377545,27.76632303,3326,FALSE,"31","539.31",539
-82.69694366,27.70918504,3327,FALSE,"32","539.32",539
-82.7027226,27.70670078,3328,FALSE,"32","539.32",539
-82.70850155,27.70918504,3329,FALSE,"32","539.32",539
-82.69694366,27.70918504,3330,FALSE,"32","539.32",539
-82.70850155,27.71415356,3331,FALSE,"33","539.33",539
-82.69694366,27.71912208,3332,FALSE,"33","539.33",539
-82.69694366,27.71663782,3333,FALSE,"33","539.33",539
-82.70850155,27.71415356,3334,FALSE,"33","539.33",539
-82.79518569,28.052013,3335,FALSE,"34","539.34",539
-82.7836278,28.052013,3336,FALSE,"34","539.34",539
-82.78940675,28.04952874,3337,FALSE,"34","539.34",539
-82.79518569,28.052013,3338,FALSE,"34","539.34",539
-82.56402797,27.31667186,3339,FALSE,"35","539.35",539
-82.55824903,27.31667186,3340,FALSE,"35","539.35",539
-82.55824903,27.31170334,3341,FALSE,"35","539.35",539
-82.56402797,27.31667186,3342,FALSE,"35","539.35",539
-82.74895415,27.75141747,3343,FALSE,"36","539.36",539
-82.7431752,27.74644895,3344,FALSE,"36","539.36",539
-82.74895415,27.74893321,3345,FALSE,"36","539.36",539
-82.74895415,27.75141747,3346,FALSE,"36","539.36",539
-82.73161732,27.72160634,3347,FALSE,"37","539.37",539
-82.73161732,27.7240906,3348,FALSE,"37","539.37",539
-82.72583837,27.7240906,3349,FALSE,"37","539.37",539
-82.73161732,27.72160634,3350,FALSE,"37","539.37",539
-82.82985935,27.9700324,3351,FALSE,"38","539.38",539
-82.82408041,27.96506388,3352,FALSE,"38","539.38",539
-82.82985935,27.96754814,3353,FALSE,"38","539.38",539
-82.82985935,27.9700324,3354,FALSE,"38","539.38",539
-82.69694366,27.7116693,3355,FALSE,"39","539.39",539
-82.7027226,27.71415356,3356,FALSE,"39","539.39",539
-82.69694366,27.71415356,3357,FALSE,"39","539.39",539
-82.69694366,27.7116693,3358,FALSE,"39","539.39",539
-82.49988168,27.17904377,3359,FALSE,"40","539.40",539
-82.5004596,27.18003752,3360,FALSE,"40","539.40",539
-82.51201748,27.20736439,3361,FALSE,"40","539.40",539
-82.49988168,27.17904377,3362,FALSE,"40","539.40",539
-83.88162697,45.20086411,3363,FALSE,"1","540.1",540
-83.88740592,44.50775539,3364,FALSE,"1","540.1",540
-84.36705818,44.50775539,3365,FALSE,"1","540.1",540
-84.36705818,44.1599589,3366,FALSE,"1","540.1",540
-84.60977379,44.1599589,3367,FALSE,"1","540.1",540
-84.60399485,43.81464668,3368,FALSE,"1","540.1",540
-85.08942606,43.81464668,3369,FALSE,"1","540.1",540
-85.08364712,43.46685019,3370,FALSE,"1","540.1",540
-85.56329938,43.46933445,3371,FALSE,"1","540.1",540
-85.56329938,43.81464668,3372,FALSE,"1","540.1",540
-86.43014083,43.8196152,3373,FALSE,"1","540.1",540
-86.51682498,44.05810422,3374,FALSE,"1","540.1",540
-86.26833043,44.34627845,3375,FALSE,"1","540.1",540
-86.25677254,44.69159068,3376,FALSE,"1","540.1",540
-86.0891832,44.74127589,3377,FALSE,"1","540.1",540
-86.06606743,44.90772135,3378,FALSE,"1","540.1",540
-85.81179393,44.94746952,3379,FALSE,"1","540.1",540
-85.5517415,45.21080115,3380,FALSE,"1","540.1",540
-85.64998353,44.86300466,3381,FALSE,"1","540.1",540
-85.59797304,44.7661185,3382,FALSE,"1","540.1",540
-85.47661524,44.99218621,3383,FALSE,"1","540.1",540
-85.57485727,44.76114997,3384,FALSE,"1","540.1",540
-85.52862573,44.74872867,3385,FALSE,"1","540.1",540
-85.38993109,44.94746952,3386,FALSE,"1","540.1",540
-85.36681532,45.27539192,3387,FALSE,"1","540.1",540
-84.91605777,45.39215217,3388,FALSE,"1","540.1",540
-85.11832077,45.54120781,3389,FALSE,"1","540.1",540
-84.94495248,45.71013753,3390,FALSE,"1","540.1",540
-85.0142998,45.76230701,3391,FALSE,"1","540.1",540
-84.73113159,45.78714961,3392,FALSE,"1","540.1",540
-84.4768581,45.6554838,3393,FALSE,"1","540.1",540
-84.21680567,45.63560972,3394,FALSE,"1","540.1",540
-84.07811104,45.48655408,3395,FALSE,"1","540.1",540
-83.48865885,45.35985679,3396,FALSE,"1","540.1",540
-83.39041682,45.20831689,3397,FALSE,"1","540.1",540
-83.88162697,45.20086411,3398,FALSE,"1","540.1",540
-85.86380442,46.69142048,3399,FALSE,"2","540.2",540
-85.52284678,46.67403066,3400,FALSE,"2","540.2",540
-84.95651037,46.77091682,3401,FALSE,"2","540.2",540
-85.02585769,46.696389,3402,FALSE,"2","540.2",540
-85.03163663,46.48771111,3403,FALSE,"2","540.2",540
